client_id,pit,period,recent_successful_repayments,future_bad_probability,available_credit,balance,sum_failed_repayments ,max_failed_repayments,credit_score,external score,credit_inquiries_count,credit_open_balance,years_on_file,max_successful_repayments,missing_report,client_industry_unknown,tag_in_six_months
5695,3/6/17,first_funded+180,-21.36961662,0.445135158,-3901.978391,18950.25782,660.0527333,663.2356285,696,1010,20,7623,between 5 and 6 years,,0,0,bad
23550,9/3/16,first_funded+180,1132.998482,0.444679881,-1256.738066,6231.631908,244.1383469,226.1678324,621,897.5,29,24198,between 2 and 2.5 years,,0,0,bad
5556,27/01/2017,first_funded+120,3098.577483,0.444675784,-1814.793537,21788.26144,8924.592077,1206.904649,697,1011.5,5,28778,between 5 and 6 years,,0,0,bad
18817,11/5/16,first_funded+180,41.41000126,0.444545487,19911.74587,33.71145666,898.0233736,684.5820331,628,908,23,547257,between 3 and 5 years,,0,0,bad
5734,31/12/2016,first_funded+120,301.4509312,0.44441206,-1281.980676,9140.011731,340.8741728,348.9703066,706,1025,25,93255,between 2.5 and 3 years,,0,1,bad
4730,22/03/2017,first_funded+120,8911.181031,0.444253671,10007.67922,29.94898131,0,0,682,989,0,232545,,,0,0,good
17274,6/10/17,first_funded+120,3384.685635,0.444184919,-35.54607313,5998.549222,280.9678968,237.5637141,694,1007,13,781007,between 1 and 1.5 years,0,0,0,bad
21864,28/07/2016,first_funded+120,2238.627261,0.443879476,1684.045461,3009.854441,,,578,833,14,14793,between 17 and 20 years,,0,0,bad
36362,28/02/2017,first_funded+120,9121.106084,0.443877573,-77.38507998,15169.38265,673.4532668,679.4918992,647,936.5,11,437776,between 20 and 25 years,,0,0,bad
16101,10/5/16,first_funded+120,4592.47396,0.443762719,-2013.002364,21914.91,1894.433097,215.2743314,648,938,67,479473,less than 0.5 year,,0,0,bad
4027,14/03/2017,first_funded+180,12457.74795,0.44354979,9129.253581,10017.62473,888.6288961,884.3150159,608,878,63,83743,between 20 and 25 years,,0,0,bad
18676,22/08/2017,first_funded+180,14680.39393,0.443106766,17168.92156,17826.85211,0,0,633,915.5,10,532108,between 3 and 5 years,12,0,0,good
11798,7/10/17,first_funded+180,16201.72836,0.443095238,7566.216011,12409.85924,239.3266552,56.9394521,602,869,7,32949,,-2,0,0,good
18836,9/7/16,first_funded+120,19405.87096,0.443068289,399.7685116,19417.51362,169.3964858,63.66128029,676,980,54,1976894,between 8 and 10 years,,0,0,bad
13164,9/10/17,first_funded+180,9878.674464,0.442993507,9222.106051,6107.443503,0,0,721,1047.5,7,32187,less than 0.5 year,16,0,0,good
1671,4/4/17,first_funded+180,1518.916159,0.442987017,2332.812755,3683.665565,995.185492,279.396101,651,942.5,13,46211,between 6 and 8 years,0,0,0,bad
7226,4/8/17,first_funded+120,10121.91718,0.442960904,1541.202989,15123.22235,0,0,,-34,,,between 0.5 and 1 years,14,0,0,bad
18277,15/07/2017,first_funded+120,5790.520655,0.442170476,5991.742169,36.61674383,537.3484687,270.6092497,645,933.5,19,197416,between 2 and 2.5 years,0,0,0,good
13914,24/12/2016,first_funded+180,12123.56163,0.442071504,21572.57394,-86.7859334,0,0,,-34,,,between 5 and 6 years,,0,0,good
10074,2/5/17,first_funded+180,39.01801739,0.44194273,2602.290058,17448.52959,610.7689439,349.8455234,629,909.5,46,19911,,,0,0,bad
39526,8/10/16,first_funded+180,4329.021963,0.441900651,6689.979235,5346.076094,,,658,953,6,45672,between 8 and 10 years,,0,0,good
24331,19/09/2017,first_funded+180,1.790612145,0.441739241,39963.91704,4.562896654,0,0,667,966.5,15,869145,between 8 and 10 years,0,0,1,bad
8182,25/07/2017,first_funded+180,-11.50077187,0.44138255,-793.5344877,6738.769242,206.5042396,206.7356738,799,1164.5,1,15097,between 2 and 2.5 years,0,0,1,bad
22523,21/09/2016,first_funded+180,-6.388769551,0.441123827,19948.95997,14.3147413,0,0,801,1167.5,0,319233,between 5 and 6 years,,0,0,good
10545,7/3/17,first_funded+180,5266.30621,0.440883625,19139.26366,830.0930181,0,0,660,956,8,378842,,27,0,0,good
15194,17/11/2016,first_funded+120,11723.73651,0.440850449,4894.436752,13690.83643,850.7553233,850.0205882,648,938,9,31705,between 20 and 25 years,,0,0,bad
23422,16/07/2016,first_funded+120,5451.842752,0.440831499,1030.605943,9020.557341,,,685,993.5,2,311896,between 3 and 5 years,,0,0,bad
9082,30/01/2017,first_funded+180,27.06912893,0.440827923,10008.5372,26.30668529,0,0,661,957.5,4,212557,less than 0.5 year,,0,0,good
9618,7/3/17,first_funded+180,10478.99607,0.44068015,18526.09376,26544.00763,3288.688921,1751.4722,663,960.5,20,32529,between 14 and 17 years,0,0,0,bad
19997,30/08/2017,first_funded+180,6597.816714,0.440516442,4694.434509,7295.880307,2223.499898,581.0235048,627,906.5,13,72721,,2,0,0,bad
4767,3/8/17,first_funded+180,-3.795392509,0.43999911,24981.52008,-25.62625793,0,0,792,1154,1,16107,between 3 and 5 years,,0,0,good
21151,10/2/16,first_funded+180,7114.716217,0.439723934,9956.521231,-11.17265824,0,0,573,825.5,19,326951,,,0,0,good
10719,7/4/17,first_funded+180,33443.82476,0.439711254,20980.5577,21614.88226,0,0,687,996.5,3,872789,between 3 and 5 years,15,0,0,good
21276,8/6/16,first_funded+120,48391.04074,0.439667583,20.7262763,19956.70886,,,,-34,7,,between 5 and 6 years,,0,0,bad
22246,21/07/2016,first_funded+120,8302.402106,0.439586971,779.942834,18385.24264,,,700,1016,1,624595,between 10 and 12 years,,0,0,bad
44248,15/08/2016,first_funded+180,17690.43297,0.439521196,4929.352127,14240.75765,,,,-34,,,,,0,0,good
42607,10/11/16,first_funded+120,4452.38413,0.439217074,6175.731737,4008.766421,0,0,573,825.5,7,108772,between 6 and 8 years,,0,0,bad
8696,15/02/2017,first_funded+120,9182.133115,0.439121118,4359.526703,10443.14018,0,0,649,939.5,19,550434,between 3 and 5 years,,0,0,bad
21836,9/5/17,first_funded+180,13733.93978,0.438727233,27122.69737,5455.630445,0,0,736,1070,4,194533,between 0.5 and 1 years,18,0,0,good
12865,1/2/17,first_funded+180,14526.85511,0.438453927,5145.405043,7679.439831,0,0,657,951.5,61,20229,between 0.5 and 1 years,,0,0,bad
27146,18/10/2017,first_funded+180,8850.686849,0.437162609,19534.27329,5532.981695,287.6847576,290.4083298,624,902,9,5435,,7,0,0,good
27261,10/9/17,first_funded+180,20889.51794,0.436989332,7848.027835,6893.696324,15003.12182,4995.79886,602,869,12,131189,,0,0,0,good
15194,16/01/2017,first_funded+180,13302.72706,0.436888539,1279.532417,5678.179123,846.7490768,851.8161355,649,939.5,10,31810,between 20 and 25 years,,0,0,bad
5324,30/03/2017,first_funded+120,-25.15484449,0.436718245,34971.44552,,0,0,748,1088,1,549163,between 8 and 10 years,,0,0,good
8307,28/04/2017,first_funded+120,3722.324341,0.436640237,3476.109733,3078.044956,0,0,730,1061,3,352,less than 0.5 year,13,0,0,good
2668,4/1/17,first_funded+180,12.01182498,0.436622269,20110.21438,63.45090509,0,0,655,948.5,5,108414,between 1.5 and 2 years,,0,0,good
14365,31/05/2017,first_funded+120,-41.91694215,0.435914672,-4137.429602,24200.08974,868.0806464,835.6768766,730,1061,10,208456,between 3 and 5 years,0,0,0,bad
2345,16/03/2017,first_funded+120,1321.21637,0.435833222,13603.4145,5789.034923,0,0,678,983,7,56736,between 17 and 20 years,,0,0,bad
22322,21/09/2016,first_funded+180,39561.02517,0.435618829,4171.214692,18385.6913,0,0,,-34,,,,,0,0,good
10548,22/11/2016,first_funded+120,6167.647379,0.435607323,949.697665,7695.916173,0,0,602,869,17,14753,less than 0.5 year,,0,0,good
30766,23/08/2017,first_funded+120,5996.999335,0.435520653,3916.833232,21145.11067,11184.64883,1466.233471,641,927.5,7,656090,between 8 and 10 years,0,0,0,bad
3874,24/01/2017,first_funded+120,3178.497724,0.435353747,10067.1792,4278.962107,0,0,635,918.5,3,55526,,,0,0,bad
3303,3/10/17,first_funded+120,11584.90796,0.435323476,51.31004814,18200.46189,314.8083848,303.266099,677,981.5,14,194783,between 6 and 8 years,,0,0,good
15017,26/07/2017,first_funded+180,-32.12281763,0.435219037,-1215.471775,7240.140134,962.1940546,357.2458242,639,924.5,7,33982,between 2.5 and 3 years,,0,0,bad
27152,17/08/2017,first_funded+120,10586.46608,0.435007619,11577.46982,8460.480226,0,0,698,1013,0,268780,between 2.5 and 3 years,15,0,0,good
19458,29/10/2016,first_funded+180,130.9294805,0.435003949,-7028.501634,27286.55937,1983.183201,888.757428,648,938,43,380271,between 8 and 10 years,,0,0,bad
8725,19/04/2017,first_funded+120,5781.170849,0.434769028,4030.431114,11022.28723,1271.178487,365.908384,636,920,5,21570,less than 0.5 year,4,0,0,bad
37961,27/08/2016,first_funded+180,33149.41701,0.434721696,3163.059755,26976.08562,419.8530257,417.9587978,591,852.5,9,62368,between 1.5 and 2 years,,0,0,bad
8101,12/8/16,first_funded+120,10325.43167,0.434637841,1619.983397,18541.08481,771.2879058,288.7419091,680,986,14,400523,,,0,0,bad
3010,29/03/2017,first_funded+180,3360.705675,0.434566728,14957.24995,108.6582201,0,0,651,942.5,3,34636,,,0,0,good
2840,28/01/2017,first_funded+120,-20.89336316,0.434324902,-2712.807101,12733.63329,461.2466209,419.8360404,634,917,3,24439,between 12 and 14 years,,0,0,bad
21344,8/10/16,first_funded+120,11853.16461,0.433994836,,18164.05685,,,662,959,29,58143,between 6 and 8 years,,0,0,bad
11961,22/11/2016,first_funded+120,13833.74442,0.433994809,29949.35278,29664.56915,0,0,659,954.5,39,43769,,,0,0,bad
18835,16/08/2017,first_funded+180,12263.47811,0.433833003,13659.52708,12197.30092,0,0,739,1074.5,14,337807,between 1.5 and 2 years,28,0,0,good
10561,14/02/2017,first_funded+120,5241.459614,0.433745365,16145.87637,3818.82661,0,0,602,869,16,193914,between 6 and 8 years,,0,0,good
2654,3/2/17,first_funded+120,3369.117195,0.433735846,960.981644,4793.043099,0,0,658,953,0,0,between 6 and 8 years,,0,0,good
42193,31/08/2016,first_funded+180,3267.286437,0.433240615,10090.70886,68.32458306,817.4774367,124.4035384,616,890,2,55893,,,0,0,bad
3554,21/03/2017,first_funded+180,26542.76664,0.433043281,6274.695114,37700.56538,0,0,598,863,5,162848,between 2 and 2.5 years,,0,0,good
5276,14/01/2017,first_funded+120,10569.81588,0.432810838,-73.67457203,12977.70003,0,0,584,842,83,1445,,,0,0,bad
5734,3/1/17,first_funded+180,20.69588614,0.432409011,-1682.314564,9666.786119,343.5945633,346.1321121,709,1029.5,25,93441,between 1.5 and 2 years,,0,1,bad
11271,5/9/17,first_funded+120,27443.41117,0.432330224,16757.19845,26215.56871,0,0,642,929,3,45472,between 1.5 and 2 years,19,0,0,good
2298,13/05/2017,first_funded+180,54.3443194,0.432232824,20043.00861,-5.649144208,0,0,662,959,13,291526,between 14 and 17 years,,0,1,good
17207,22/09/2016,first_funded+120,6601.845679,0.432087522,217.5835107,9668.885338,821.4898659,443.277896,667,966.5,27,41860,between 6 and 8 years,,0,1,bad
6685,6/11/17,first_funded+180,6545.509677,0.431521581,7540.897264,1942.691715,0,0,642,929,9,3467,between 3 and 5 years,31,0,0,good
9542,21/03/2017,first_funded+120,6355.071722,0.43122864,3309.805667,6683.671694,0,0,602,869,25,54074,between 1.5 and 2 years,,0,1,bad
3098,5/8/17,first_funded+180,12154.58252,0.430906634,4798.846547,10744.86476,0,0,619,894.5,9,86790,between 3 and 5 years,25,0,0,good
4004,22/03/2017,first_funded+180,21345.95213,0.430696704,24961.18067,22369.81875,319.3467913,156.9292151,618,893,39,161243,,,0,0,bad
24503,20/09/2017,first_funded+180,12797.70248,0.430615569,8721.74812,8373.001169,0,0,662,959,20,573996,between 0.5 and 1 years,23,0,0,good
36936,8/5/17,first_funded+180,11973.04463,0.430284907,6155.33019,13889.45389,0,0,524,752,8,115962,between 14 and 17 years,29,0,0,good
27379,2/11/17,first_funded+180,5705.030243,0.430205777,17975.54231,1612.335527,0,0,,-34,,,between 5 and 6 years,,0,0,good
12996,18/01/2017,first_funded+180,3618.695597,0.430084586,4140.332661,6195.303389,0,0,,-34,,,,,0,0,good
39636,5/2/17,first_funded+180,8044.493125,0.429684983,6021.211359,9030.091663,0,0,664,962,0,19491,between 2 and 2.5 years,22,0,0,good
16101,12/4/16,first_funded+180,726.9867897,0.429432419,-5534.649774,25360.251,1896.996331,212.9709913,649,939.5,66,479619,less than 0.5 year,,0,0,bad
15853,13/06/2017,first_funded+120,4451.189657,0.429416512,3598.158624,6490.656317,0,0,684,992,4,17954,between 20 and 25 years,18,0,0,good
5784,6/10/17,first_funded+180,120.844955,0.429314719,20003.97842,-8.286065091,0,0,716,1040,3,658028,,,0,0,good
18730,13/09/2016,first_funded+120,6232.117208,0.428375729,2836.016682,12022.84885,0,0,641,927.5,13,86677,between 1.5 and 2 years,,0,0,bad
18781,13/11/2016,first_funded+180,2637.112058,0.428282843,1980.303935,7937.526472,5083.603242,356.7892829,619,894.5,18,31782,between 1 and 1.5 years,,0,0,bad
18391,9/8/16,first_funded+120,6133.254863,0.428210753,2273.023643,12769.32747,718.8114997,360.2720426,678,983,16,36087,between 10 and 12 years,,0,0,bad
2345,15/05/2017,first_funded+180,3864.493159,0.428159533,6901.884271,12992.79546,0,0,667,966.5,7,56837,between 14 and 17 years,26,0,0,bad
9614,28/04/2017,first_funded+120,11519.9072,0.428155532,469.7732397,8453.480533,0,0,618,893,9,481136,,17,0,0,good
8505,18/06/2017,first_funded+180,7543.870413,0.427299263,565.9529466,8548.860719,0,0,679,984.5,9,15012,less than 0.5 year,24,0,0,good
7467,22/02/2017,first_funded+120,-2.437749493,0.427270106,19992.46555,4984.413987,0,0,723,1050.5,14,636415,between 2 and 2.5 years,,0,0,good
7068,19/02/2017,first_funded+180,1397.701192,0.42713957,7364.078091,2599.872779,1463.157622,344.3088208,617,891.5,12,29765,between 3 and 5 years,,0,0,bad
2645,5/6/17,first_funded+180,7828.776653,0.427050304,2270.735051,12606.12797,3334.385451,822.0364171,644,932,25,39804,between 2 and 2.5 years,0,0,0,bad
4294,4/6/17,first_funded+120,9694.285308,0.427049607,21996.05759,17102.97038,0,0,665,963.5,6,221078,between 0.5 and 1 years,17,0,0,good
20398,10/12/16,first_funded+180,8391.184982,0.427045184,12447.96807,7492.848339,0,0,,-34,,,between 10 and 12 years,,0,0,good
695,3/8/17,first_funded+120,8704.212768,0.426983964,6013.55478,14065.96216,4147.898035,804.0205339,672,974,24,21179,between 0.5 and 1 years,,0,0,bad
599,15/02/2017,first_funded+120,4362.184875,0.426885999,4017.492632,15935.83784,6695.344571,1211.172581,634,917,26,379564,between 10 and 12 years,,0,0,bad
10269,24/01/2017,first_funded+180,-20.39672421,0.426788026,4991.774538,-19.88658375,0,0,716,1040,9,538628,between 20 and 25 years,,0,0,good
21460,8/11/17,first_funded+120,3965.394181,0.426696119,24870.74663,45169.49703,0,0,678,983,58,3122,,12,0,0,good
5147,20/06/2017,first_funded+180,4757.577648,0.426595744,34221.96214,783.525065,0,0,703,1020.5,17,204638,between 10 and 12 years,24,0,0,good
1859,4/4/17,first_funded+180,10567.86874,0.42652527,18265.18328,1698.282828,0,0,666,965,25,262409,between 3 and 5 years,21,0,0,good
5815,4/5/17,first_funded+120,2559.061683,0.426117437,-2169.401724,22003.67126,838.7867527,845.6189125,705,1023.5,28,2565,between 3 and 5 years,0,0,0,bad
12929,17/07/2017,first_funded+180,22882.71615,0.42588598,540.8169089,18318.95779,248.9439258,242.5877956,645,933.5,14,190579,between 2 and 2.5 years,10,0,0,good
15,26/04/2017,first_funded+180,13758.95904,0.425099614,20882.65666,4121.327762,0,0,685,993.5,4,182890,between 0.5 and 1 years,26,0,0,good
28498,14/10/2017,first_funded+180,3163.141327,0.424817156,1310.672685,4747.912695,1361.417364,335.9443141,594,857,6,252255,between 5 and 6 years,0,0,0,bad
11128,7/9/17,first_funded+180,8823.444539,0.42465327,11541.98059,518.6477697,0,0,698,1013,4,834898,between 2 and 2.5 years,25,0,0,good
6359,21/05/2017,first_funded+180,6389.315672,0.424628487,-4732.937074,12774.70085,392.0120592,316.9000859,644,932,32,35708,between 1.5 and 2 years,0,0,0,bad
18255,22/06/2017,first_funded+120,11051.05652,0.424606164,6160.389972,14654.56821,0,0,644,932,19,46134,between 10 and 12 years,11,0,0,bad
5219,28/05/2017,first_funded+180,1183.1164,0.424519979,2315.844369,3626.471699,1231.663507,256.6350745,668,968,4,362013,less than 0.5 year,0,0,0,bad
15295,30/05/2017,first_funded+120,16148.49227,0.42427479,-142.5984083,20202.89362,0,0,641,927.5,5,178418,between 14 and 17 years,23,0,0,good
12594,17/07/2017,first_funded+180,16814.72036,0.42408839,27708.78014,7468.640444,2812.013653,1039.588616,738,1073,4,316282,between 14 and 17 years,8,0,0,bad
9577,26/04/2017,first_funded+120,7006.273211,0.423522579,4751.768217,7167.731503,0,0,601,867.5,18,568386,between 8 and 10 years,17,0,0,good
16118,19/10/2016,first_funded+120,4934.409065,0.42342589,20051.05977,-26.49781482,0,0,,-34,,,between 3 and 5 years,,0,0,good
13370,26/10/2016,first_funded+120,6298.843143,0.423414084,5691.45471,8539.771633,0,0,633,915.5,142,144261,between 6 and 8 years,,0,0,bad
1102,24/02/2017,first_funded+120,40379.48267,0.423388364,39958.91107,-103.2281237,0,0,678,983,3,70385,less than 0.5 year,,0,0,good
16874,7/4/17,first_funded+120,19800.07999,0.423129059,29925.53053,5.253063037,0,0,693,1005.5,0,2523,less than 0.5 year,0,0,0,good
13744,20/05/2017,first_funded+120,19685.42079,0.422913216,4785.46294,13195.97734,0,0,597,861.5,31,131833,,0,0,0,good
11383,18/05/2017,first_funded+120,2651.422001,0.422413716,37830.71346,2056.853791,0,0,706,1025,2,971899,between 3 and 5 years,16,0,0,good
27540,24/12/2016,first_funded+180,11947.9407,0.422151639,15306.10163,5296.071332,0,0,,-34,,,between 6 and 8 years,,0,0,good
13982,30/07/2017,first_funded+180,1941.560437,0.422044045,13304.54938,6768.844997,482.9803211,484.3688234,674,977,6,149395,less than 0.5 year,0,0,1,bad
7464,14/12/2016,first_funded+120,10604.38103,0.421171899,10011.80874,8268.267738,0,0,696,1010,10,19879,,,0,0,bad
12979,25/05/2017,first_funded+120,6023.706128,0.420998228,6049.794559,8978.885785,0,0,656,950,23,427601,,18,0,0,good
10894,23/11/2016,first_funded+120,3580.726034,0.420832164,596.3596718,4238.203475,0,0,644,932,34,63311,,,0,1,good
9363,27/06/2017,first_funded+180,6488.481396,0.42067571,4582.67144,5527.805175,0,0,673,975.5,3,7272,,16,0,0,good
3074,7/8/17,first_funded+120,27429.54282,0.420419789,30025.49208,-22.97096668,0,0,673,975.5,11,646972,between 5 and 6 years,0,0,0,good
20458,13/08/2016,first_funded+120,15331.97656,0.420274304,14562.7412,11214.00501,,,,-34,,,between 0.5 and 1 years,,0,0,good
1181,16/05/2017,first_funded+180,30.2828258,0.420268364,-2559.208899,17646.72681,4814.044246,858.5182822,693,1005.5,8,276501,more than 35 years,,0,0,bad
8224,12/8/16,first_funded+120,20286.74968,0.419973624,19964.27616,35.75922933,0,0,751,1092.5,5,422992,,,0,0,good
1096,27/08/2017,first_funded+180,7033.185553,0.419840229,612.9770398,9719.590418,645.9835072,231.2505339,586,845,93,9808,between 5 and 6 years,0,0,0,bad
30858,26/07/2016,first_funded+120,,0.419670789,29952.94098,2.225683144,,,648,938,6,567,between 25 and 30 years,,0,0,good
23219,20/07/2017,first_funded+120,3443.761425,0.419460992,1820.613616,4183.222407,0,0,699,1014.5,2,300443,between 1.5 and 2 years,19,0,0,good
5333,19/03/2017,first_funded+180,5552.360549,0.419443928,1256.146635,8720.068617,0,0,690,1001,2,31584,between 12 and 14 years,,0,0,good
3382,16/03/2017,first_funded+120,1108.992933,0.419366843,1990.459172,4650.26044,0,0,709,1029.5,2,23436,,,0,0,good
22739,14/07/2017,first_funded+120,24867.31517,0.419285888,35085.40746,-28.29703411,27948.86463,12400.5079,752,1094,6,4614,less than 0.5 year,0,0,0,good
18765,11/6/16,first_funded+180,43839.30245,0.418990356,40489.82205,32381.08677,0,0,,-34,32,,between 2 and 2.5 years,,0,1,bad
15229,18/10/2016,first_funded+120,3206.222517,0.418815809,4967.660616,25.42199871,413.686784,117.2959336,692,1004,3,18211,less than 0.5 year,,0,0,bad
17271,13/08/2017,first_funded+180,3447.387398,0.418739114,5702.461957,253.5410805,267.6858326,263.8105194,705,1023.5,8,266213,,23,0,0,bad
333,3/7/17,first_funded+120,3112.942132,0.418254046,3395.625582,36679.98002,14031.54973,1343.967588,611,882.5,34,35504,less than 0.5 year,,0,0,bad
3129,15/05/2017,first_funded+180,12078.27471,0.417934982,15304.49743,3850.495118,0,0,641,927.5,3,395048,between 2 and 2.5 years,26,0,0,good
16552,10/5/16,first_funded+120,2470.151017,0.417885914,1608.179243,3377.892345,452.4755267,228.3733234,690,1001,0,12242,between 1 and 1.5 years,,0,0,bad
9200,30/11/2016,first_funded+120,20138.27221,0.417825167,8388.012169,35080.8531,0,0,709,1029.5,4,26733,less than 0.5 year,,0,0,good
12160,1/7/17,first_funded+180,5995.018528,0.417593889,7675.937455,2683.341712,0,0,669,969.5,4,294962,,,0,0,good
